,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
115,ward,svc_l2,yes,no,yes,no,adnidod,100,12,tangent,no,120,[ 0.5375],roc_auc,6.0
116,ward,ridge,yes,no,yes,no,adnidod,100,12,tangent,no,120,[ 0.5375],roc_auc,6.0
117,ward,svc_l1,yes,no,yes,no,adnidod,100,13,correlation,no,120,[ 0.74637681],roc_auc,6.0
118,ward,svc_l2,yes,no,yes,no,adnidod,100,13,correlation,no,120,[ 0.69323671],roc_auc,6.0
119,ward,ridge,yes,no,yes,no,adnidod,100,13,correlation,no,120,[ 0.68357488],roc_auc,6.0
120,ward,svc_l1,yes,no,yes,no,adnidod,100,13,partial correlation,no,120,[ 0.54589372],roc_auc,6.0
121,ward,svc_l2,yes,no,yes,no,adnidod,100,13,partial correlation,no,120,[ 0.70531401],roc_auc,6.0
122,ward,ridge,yes,no,yes,no,adnidod,100,13,partial correlation,no,120,[ 0.70772947],roc_auc,6.0
123,ward,svc_l1,yes,no,yes,no,adnidod,100,13,tangent,no,120,[ 0.48309179],roc_auc,6.0
124,ward,svc_l2,yes,no,yes,no,adnidod,100,13,tangent,no,120,[ 0.74396135],roc_auc,6.0
125,ward,ridge,yes,no,yes,no,adnidod,100,13,tangent,no,120,[ 0.74154589],roc_auc,6.0
126,ward,svc_l1,yes,no,yes,no,adnidod,100,14,correlation,no,120,[ 0.45268542],roc_auc,6.0
127,ward,svc_l2,yes,no,yes,no,adnidod,100,14,correlation,no,120,[ 0.54987212],roc_auc,6.0
128,ward,ridge,yes,no,yes,no,adnidod,100,14,correlation,no,120,[ 0.54731458],roc_auc,6.0
129,ward,svc_l1,yes,no,yes,no,adnidod,100,14,partial correlation,no,120,[ 0.58823529],roc_auc,6.0
130,ward,svc_l2,yes,no,yes,no,adnidod,100,14,partial correlation,no,120,[ 0.49872123],roc_auc,6.0
131,ward,ridge,yes,no,yes,no,adnidod,100,14,partial correlation,no,120,[ 0.50383632],roc_auc,6.0
132,ward,svc_l1,yes,no,yes,no,adnidod,100,14,tangent,no,120,[ 0.48081841],roc_auc,6.0
133,ward,svc_l2,yes,no,yes,no,adnidod,100,14,tangent,no,120,[ 0.62148338],roc_auc,6.0
134,ward,ridge,yes,no,yes,no,adnidod,100,14,tangent,no,120,[ 0.62148338],roc_auc,6.0
135,ward,svc_l1,yes,no,yes,no,adnidod,100,15,correlation,no,120,[ 0.58730159],roc_auc,6.0
136,ward,svc_l2,yes,no,yes,no,adnidod,100,15,correlation,no,120,[ 0.70238095],roc_auc,6.0
137,ward,ridge,yes,no,yes,no,adnidod,100,15,correlation,no,120,[ 0.70039683],roc_auc,6.0
138,ward,svc_l1,yes,no,yes,no,adnidod,100,15,partial correlation,no,120,[ 0.52579365],roc_auc,6.0
139,ward,svc_l2,yes,no,yes,no,adnidod,100,15,partial correlation,no,120,[ 0.61904762],roc_auc,6.0
140,ward,ridge,yes,no,yes,no,adnidod,100,15,partial correlation,no,120,[ 0.625],roc_auc,6.0
141,ward,svc_l1,yes,no,yes,no,adnidod,100,15,tangent,no,120,[ 0.70436508],roc_auc,6.0
142,ward,svc_l2,yes,no,yes,no,adnidod,100,15,tangent,no,120,[ 0.67261905],roc_auc,6.0
143,ward,ridge,yes,no,yes,no,adnidod,100,15,tangent,no,120,[ 0.66865079],roc_auc,6.0
144,ward,svc_l1,yes,no,yes,no,adnidod,100,16,correlation,no,120,[ 0.538],roc_auc,6.0
145,ward,svc_l2,yes,no,yes,no,adnidod,100,16,correlation,no,120,[ 0.724],roc_auc,6.0
146,ward,ridge,yes,no,yes,no,adnidod,100,16,correlation,no,120,[ 0.696],roc_auc,6.0
147,ward,svc_l1,yes,no,yes,no,adnidod,100,16,partial correlation,no,120,[ 0.486],roc_auc,6.0
148,ward,svc_l2,yes,no,yes,no,adnidod,100,16,partial correlation,no,120,[ 0.568],roc_auc,6.0
149,ward,ridge,yes,no,yes,no,adnidod,100,16,partial correlation,no,120,[ 0.572],roc_auc,6.0
150,ward,svc_l1,yes,no,yes,no,adnidod,100,16,tangent,no,120,[ 0.594],roc_auc,6.0
