,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
151,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,16,tangent,no,109,[ 0.582],roc_auc,6.0
152,dictlearn,ridge,yes,no,yes,no,adnidod,60,16,tangent,no,109,[ 0.58],roc_auc,6.0
153,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,17,correlation,no,119,[ 0.59368421],roc_auc,6.0
154,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,17,correlation,no,119,[ 0.54526316],roc_auc,6.0
155,dictlearn,ridge,yes,no,yes,no,adnidod,60,17,correlation,no,119,[ 0.54526316],roc_auc,6.0
156,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,17,partial correlation,no,119,[ 0.44631579],roc_auc,6.0
157,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,17,partial correlation,no,119,[ 0.72842105],roc_auc,6.0
158,dictlearn,ridge,yes,no,yes,no,adnidod,60,17,partial correlation,no,119,[ 0.72842105],roc_auc,6.0
159,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,17,tangent,no,119,[ 0.63157895],roc_auc,6.0
160,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,17,tangent,no,119,[ 0.62105263],roc_auc,6.0
161,dictlearn,ridge,yes,no,yes,no,adnidod,60,17,tangent,no,119,[ 0.61473684],roc_auc,6.0
162,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,18,correlation,no,107,[ 0.5513834],roc_auc,6.0
163,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,18,correlation,no,107,[ 0.51185771],roc_auc,6.0
164,dictlearn,ridge,yes,no,yes,no,adnidod,60,18,correlation,no,107,[ 0.50197628],roc_auc,6.0
165,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,18,partial correlation,no,107,[ 0.52173913],roc_auc,6.0
166,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,18,partial correlation,no,107,[ 0.55533597],roc_auc,6.0
167,dictlearn,ridge,yes,no,yes,no,adnidod,60,18,partial correlation,no,107,[ 0.55533597],roc_auc,6.0
168,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,18,tangent,no,107,[ 0.58893281],roc_auc,6.0
169,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,18,tangent,no,107,[ 0.54150198],roc_auc,6.0
170,dictlearn,ridge,yes,no,yes,no,adnidod,60,18,tangent,no,107,[ 0.54545455],roc_auc,6.0
171,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,19,correlation,no,109,[ 0.47789474],roc_auc,6.0
